A1,A12A,A12B,A12B1,A12B2A,A12B2B,A12B2C,A12B2C2,A12B3A,A12B3B,A12B3C,A12B3C2,A12C,A2,A3,A4,A41,B1,B11A,B11B1,B11B2,B2,B2O,B3,B4,B5,B6,B6O,B7,B8A,B8B,B8C,B8D,B8DO,B9,B10,B11,C1,C2,C21,C22A,C22B,C22C,C3,C4,C41A,C41B2,C41B3,C41B4,C41B5,C41B6,C41B7,C41B8,C42,D1,D1O,D2,D2O,D3,D3O,E11,E12,E13,E2,E221,E222,E223,E3,E4,E5,F1,F2,F3,F4,F6,F6O,F7A,F7B,F8,F81,F9,yy,cc,wi,F9_area,F5,city,cityarea
1, , , , , , , , , , , , ,2,5,1,1,1,319,44898,2,5,0,2,5,4,5,0,1,5,2,4,5,0,0,2,6,5,2,0,2,4,6,5,1,3,1,0,0,0,0,0,0,0,6,0,1,0,3,0,1,5,4,2,9,4,0,1,1,1,1,1,7,5,6,0,3,0,1,1,5,2004,125,1.13,3,14,5,3
1, , , , , , , , , , , , ,1,2,1,3,1,325,53897,0,1,0,1,8,7,5,0,3,7,0,3,6,0,3,3,3, , , , , , , , , , , , , , , , , ,12,0,1,0,6,0,1,4,2,1,0,0,0,3,3,3,1,2,5,3,3,0,3,0,2, ,5,2004,124,1.13,3,0,5,3
1, , , , , , , , , , , , ,1,4,1,3,2,0,42000,0,2,0,1,8,2,0,0,1,8,3,3,0,0,6,3,1,3,1,1, , , ,8,2,9,9,9,9,9,9,9,9,4,4,0,1,0,5,0,1,0, ,1,0,0,0,3,1,1,1,2,6,2,5,0,1,0,2, ,5,2004,125,1.13,3,14,5,3
1, , , , , , , , , , , , ,1,4,1,1,2,0,42000,0,4,0,1,6,3,4,0,1,6,0,2,5,0,5,3,1,5,1,1, , , ,1,2,9,9,9,9,9,9,9,9,4,2,0,1,0,2,0,2,4,6,2,0,0,0,1,1,1,2,2,4,3,4,0,3,2,1,1,5,2004,101,1.13,3,13,5,3
1, , , , , , , , , , , , ,1,2,1,3,1,420,61515,5,2,0,1,7,2,6,0,1,7,2,2,8,0,3,3,2,2,1,1, , , ,1,2,9,9,9,9,9,9,9,9,1,9,0,1,0,5,0,1,2,0,1,0,0,0,2,2,2,1,2,3,5,4,0,3,0,2, ,5,2004,124,1.13,3,0,5,3
1, , , , , , , , , , , , ,1,8,1,3,2,0,42000,0,0,0,1,8,2,4,0,5,4,2,3,6,0,6,5,2, , , , , , , , , , , , , , , , , ,4,0,5,0,6,0,5,1,2,2,9,0,0,1,1,3,1,2,5,6,6,0,1,2,1,1,5,1999,101,1.13,3,13,5,3
1, , , , , , , , , , , , ,1,2,1,1,2,0,42000,0,1,0,1,5,4,6,0,4,5,2,4,7,0,6,3,2, , , , , , , , , , , , , , , , , ,5,0,1,0,6,0,2,3,5,2,9,8,5,1,1,1,1,1,5,4,6,0,1,2,1,1,5,2000,124,1.13,3,13,5,3
1, , , , , , , , , , , , ,1,7,1,3,1,320,71334,9,3,0,2,7,6,8,0,1,5,1,6,10,0,6,4,2,5,1,3, , , ,8,2,9,9,9,9,9,9,9,9,1,8,0,8,0,5,0,1,2,4,1,0,0,0,1,1,3,1,2,3,3,4,0,1,2,1,1,5,2005,101,0.99,3,12,5,3
1, , , , , , , , , , , , ,1,4,1,3,2,0,36500,0,2,0,1,4,3,2,0,4,4,1,3,3,0,6,3,3, , , , , , , , , , , , , , , , , ,5,0,1,0,3,0,2,1,3,2,1,2,8,1,1,1,1,1,3,5,1,0,4,0,1,6,2,2005,101,0.99,1,0,5,3
1, , , , , , , , , , , , ,1,1,1,3,2,0,36500,0,0,0,1,7,2,4,0,1,7,1,3,6,0,5,3,2,3,1,1, , , ,8,2,9,9,9,9,9,9,9,9,4,3,0,5,0,2,0,1,5,0,1,0,0,0,3,3,1,1,1,3,3,4,0,4,2,2, ,5,2005,101,0.99,3,0,5,3
1, , , , , , , , , , , , ,1,4,1,3,1,418,8679,1,5,0,1,3,6,7,0,1,3,5,2,1,0,3,4,4,3,2,0,5,3,1,1,1,3,1,0,0,0,0,0,0,0,2,0,1,0,4,0,1,0, ,2,9,0,0,2,1,2,2,1,4,6,8,0,2,2,1,5,5,2005,124,0.99,3,15,5,3
1, , , , , , , , , , , , ,1,5,1,3,2,0,42000,0,1,0,1,6,3,2,0,1,6,1,1,1,0,6,3,2,3,1,1, , , ,8,2,9,9,9,9,9,9,9,9,4,2,0,1,0,6,0,1,5,4,2,9,1,3,3,1,2,1,2,3,5,5,0,1,1,1,4,5,2003,101,1.13,3,12,5,3
1, , , , , , , , , , , , ,1,1,2, ,2,0,42000,0,2,0,1,5,4,4,0,5,5,1,2,5,0,5,3,2, , , , , , , , , , , , , , , , , ,7,0,1,0,5,0,2,4,1,1,0,0,0,1,1,3,2,1,3,5,4,0,3,1,2, ,5,2003,125,1.13,3,0,5,3
1, , , , , , , , , , , , ,1,5,1,3,2,0,42000,0,1,0,1,8,3,4,0,1,6,1,4,6,0,1,3,3,2,1,1, , , ,1,1,3,1,1,0,0,0,0,0,0,6,0,1,0,3,0,2,1,5,2,3,1,7,1,1,1,1,1,4,5,6,0,1,0,1,6,2,2000,101,1.13,1,15,5,3
1, , , , , , , , , , , , ,1,5,1,3,1,402,91970,0,0,0,1,7,2,2,0,2,6,3,2,3,0,6,4,2,2,1,1, , , ,2,2,9,9,9,9,9,9,9,9,1,5,0,1,0,5,0,2,4,1,1,0,0,0,3,3,3,2,1,3,5,1,0,1,0,2, ,7,2001,124,1.13,1,21,5,3
1, , , , , , , , , , , , ,1,0,1,3,2,0,42000,0,0,0,1,8,4,3,0,5,8,1,4,5,0,6,5,2, , , , , , , , , , , , , , , , , ,5,0,1,0,2,0,1,4,5,2,4,6,9,2,3,3,1,2,5,2,3,0,3,0,1,4,5,1997,124,1.13,3,0,5,3
1, , , , , , , , , , , , ,1,8,1,3,1,313,90716,2,2,0,2,8,5,8,0,4,8,3,5,10,0,6,5,3, , , , , , , , , , , , , , , , , ,8,0,2,0,4,0,2,1,4,1,0,0,0,1,1,1,1,2,6,4,4,0,3,2,1,1,15,1994,124,1.13,3,13,5,3
1, , , , , , , , , , , , ,1,1,1,3,2,0,42000,0,0,0,2,4,6,3,0,1,4,1,5,5,0,5,4,2,4,1,1, , , ,8,2,9,9,9,9,9,9,9,9,2,9,0,2,0,7,0,1,4,2,2,8,5,0,3,1,3,1,1,6,2,4,0,4,2,1,1,5,1991,124,1.13,3,14,5,3
1, , , , , , , , , , , , ,1,2,1,1,2,0,42000,0,2,0,1,3,2,2,0,3,3,2,3,0,0,0,5,1, , , , , , , , , , , , , , , , , ,1,0,1,0,6,0,1,2,4,1,0,0,0,1,1,1,2,2,7,3,5,0,2,2,1,1,5,1994,82,1.13,3,13,5,3
1, , , , , , , , , , , , ,1,4,1,3,2,0,42000,0,6,0,2,7,3,6,0,1,7,1,3,6,0,5,6,6,2,1,1, , , ,8,2,9,9,9,9,9,9,9,9,4,4,0,1,0,5,0,1,2,0,1,0,0,0,3,3,3,1,1,4,3,4,0,2,2,1,1,5,1995,82,1.13,3,12,5,3
1, , , , , , , , , , , , ,1,2,1,3,1,318,61836,1,6,50,1,8,5,5,0,1,8,1,4,7,0,5,4,3,2,1,1, , , ,3,2,9,9,9,9,9,9,9,9,4,3,0,1,0,7,0,1,2,4,1,0,0,0,3,2,2,1,2,5,3,5,0,1,1,2, ,5,1997,101,1.13,3,14,5,3
1, , , , , , , , , , , , ,1,2,1,3,2,0,42000,0,2,0,1,8,3,2,0,1,8,3,2,3,0,6,3,1,2,1,3, , , ,5,2,9,9,9,9,9,9,9,9,3,3,0,1,0,2,0,2,4,5,1,0,0,0,2,1,2,2,2,6,1,1,0,4,0,2, ,5,1996,82,1.13,3,22,5,3
1, , , , , , , , , , , , ,1,2,1,3,2,0,42000,0,2,0,1,8,2,4,0,1,8,2,3,6,0,6,3,3,2,1,2, , , ,8,2,9,9,9,9,9,9,9,9,1,6,0,1,0,7,0,1,2,4,1,0,0,0,3,1,2,1,2,4,5,5,0,2,2,2, ,5,1998,101,1.13,3,13,5,3
1, , , , , , , , , , , , ,1,2,1,1,2,0,42000,0,1,0,1,4,1,1,0,1,4,2,1,2,0,6,4,2,2,1,1, , , ,8,2,9,9,9,9,9,9,9,9,0,2,0,4,0,2,0,4,0, ,1,0,0,0,1,1,1,1,2,6,1,4,0,1,2,2, ,5,1998,72,1.13,3,12,5,3
1, , , , , , , , , , , , ,1,6,1,1,1,417,30818,0,6,38,1,5,2,5,0,1,5,1,3,7,0,5,4,1,1,1,1, , , ,5,2,9,9,9,9,9,9,9,9,1,2,0,3,0,7,0,2,0, ,2,9,0,0,1,1,1,1,1,3,6,2,0,3,2,1,7,14,2006,124,0.99,2,15,5,3
1, , , , , , , , , , , , ,1,4,1,3,2,0,50000,0,4,0,1,3,1,2,0,5,3,1,2,3,0,6,3,3, , , , , , , , , , , , , , , , , ,4,0,4,0,5,0,2,5,1,2,1,5,3,1,1,1,1,2,3,5,6,0,1,0,1,4,6,2006,101,0.99,3,24,5,3
1, , , , , , , , , , , , ,1,8,2, ,2,0,12000,0,3,0,1,7,5,5,0,1,7,1,4,7,0,6,0,2,1,1,1, , , ,8,2,9,9,9,9,9,9,9,9,4,9,0,1,0,1,0,1,2,3,1,0,0,0,3,3,3,1,2,3,3,4,0,3,2,2, ,5,2000,49,1.12,3,13,5,3
1, , , , , , , , , , , , ,1,5,1,5,2,0,12000,0,3,0,0,7,3,2,0,3,7,3,3,3,0,5,1,1, , , , , , , , , , , , , , , , , ,3,0,1,0,2,0,2,0, ,2,0,0,0,1,1,2,1,1,9,2,2,0,1,0,1,7,5,2001,49,1.12,3,13,5,3
1, , , , , , , , , , , , ,1,8,1,2,2,0,80000,0,2,0,1,8,5,5,0,1,8,2,5,6,0,6,6,1,2,1,1, , , ,1,2,9,9,9,9,9,9,9,9,4,3,0,1,0,2,0,1,0, ,1,0,0,0,3,2,2,1,2,6,4,3,0,1,2,1,1,5,1997,49,1.12,3,14,5,3
1, , , , , , , , , , , , ,1,5,1,3,1,316,25963,5,4,0,2,6,2,2,0,1,6,1,2,2,0,6,5,2,3,1,1, , , ,8,2,9,9,9,9,9,9,9,9,4,5,0,1,0,3,0,1,2,5,1,0,0,0,3,3,2,2,2,5,4,5,0,3,1,2, ,5,2003,49,1.12,3,13,5,3
1, , , , , , , , , , , , ,1,5,1,3,2,0,12000,0,4,0,2,8,4,6,0,4,8,2,3,7,0,6,4,3, , , , , , , , , , , , , , , , , ,5,0,1,0,2,0,1,2,5,1,0,0,0,1,3,1,1,2,4,3,3,0,1,1,1,1,5,2003,49,1.12,3,0,5,3
1, , , , , , , , , , , , ,1,5,1,2,1,319,63783,5,2,0,1,7,4,0,0,5,7,2,4,0,0,6,5,6, , , , , , , , , , , , , , , , , ,0,0,0,0,0,0,1,2,5,2,9,0,0,1,1,3,2,2,7,1,1,0,3,0,2, ,5,1996,49,1.12,3,22,5,3
1, , , , , , , , , , , , ,1,5,1,2,1,421,39504,3,4,0,1,8,3,3,0,1,8,3,4,5,0,6,3,1,2,1,1, , , ,5,2,9,9,9,9,9,9,9,9,7,4,0,1,0,7,0,1,2,3,1,0,0,0,1,2,2,1,2,5,3,4,0,1,1,1,2,5,2004,49,1.12,3,14,5,3
1, , , , , , , , , , , , ,1,2,1,3,2,0,80000,0,1,0,1,7,2,2,0,5,6,2,2,4,0,6,3,2, , , , , , , , , , , , , , , , , ,5,0,1,0,2,0,1,2,3,1,0,0,0,2,2,2,1,2,6,4,3,0,1,0,2, ,5,1997,49,1.12,3,23,5,3
1, , , , , , , , , , , , ,1,2,1,3,2,0,80000,0,1,0,2,7,4,2,0,5,7,2,3,2,0,3,3,2, , , , , , , , , , , , , , , , , ,3,0,1,0,2,0,2,1,0,1,0,0,0,2,1,1,1,2,6,3,0,0,2,0,2, ,5,1996,49,1.12,3,13,5,3
1, , , , , , , , , , , , ,1,4,1,3,2,0,50000,0,1,0,1,8,9,5,0,1,6,2,9,6,0,6,2,2,2,1,3, , , ,2,2,9,9,9,9,9,9,9,9,2,6,0,1,0,5,0,1,2,4,1,0,0,0,1,1,1,1,2,5,5,5,0,2,0,1,1,5,1999,49,1.12,3,0,5,3
1, , , , , , , , , , , , ,1,2,1,2,2,0,50000,0,4,0,1,3,3,3,0,1,2,1,3,0,0,7,4,3,2,1,1, , , ,5,2,9,9,9,9,9,9,9,9,5,1,0,1,0,5,0,1,2,0,2,9,2,1,2,1,2,2,2,4,5,3,0,1,0,1,7,5,1997,49,1.12,3,14,5,3
1, , , , , , , , , , , , ,1,2,1,3,1,426,61468,6,0,0,1,5,2,2,0,5,5,0,2,3,0,6,3,2, , , , , , , , , , , , , , , , , ,2,0,1,0,2,0,1,4,2,2,9,0,0,3,1,1,1,2,6,1,1,0,3,2,1,7,5,2002,101,1.13,3,22,5,3
1, , , , , , , , , , , , ,1,8,1,3,2,0,42000,0,0,0,1,8,5,5,0,1,6,1,5,0,0,6,6,3,1,1,3, , , ,6,2,9,9,9,9,9,9,9,9,5,7,0,1,0,5,0,2,1,0,2,9,8,0,1,1,3,2,1,4,5,4,0,3,0,2, ,4,1999,124,1.13,2,12,5,3
1, , , , , , , , , , , , ,1,1,2, ,2,0,50000,0,2,0,1,6,5,6,0,1,6,3,4,7,0,6,4,2,2,1,1, , , ,2,2,9,9,9,9,9,9,9,9,4,6,0,1,0,5,0,2,5,0,1,0,0,0,2,2,2,1,2,4,6,9,0,2,2,1,1,5,1994,49,1.12,3,15,5,3
1, , , , , , , , , , , , ,1,6,1,3,1,314,54145,5,3,0,2,4,3,6,0,1,4,2,4,8,0,6,5,2,2,1,1, , , ,8,2,9,9,9,9,9,9,9,9,5,3,0,1,0,1,0,2,1,0,1,0,0,0,3,3,2,1,2,4,3,4,0,3,3,2, ,5,2000,49,1.12,3,12,5,3
1, , , , , , , , , , , , ,1,3,1,3,2,0,29000,0,0,0,1,8,5,9,50,1,6,1,4,10,0,6,2,2,2,1,1, , , ,4,2,9,9,9,9,9,9,9,9,7,5,0,1,0,2,0,2,1,3,1,0,0,0,1,1,1,2,2,3,5,4,0,1,1,2, ,5,2008,101,0.99,3,13,5,3
1, , , , , , , , , , , , ,1,6,1,1,1,319,2434,6,2,0,1,3,1,1,0,4,3,2,2,2,0,6,2,1, , , , , , , , , , , , , , , , , ,2,0,1,0,1,0,1,2,5,1,0,0,0,3,2,3,1,2,5,5,8,0,1,2,1,1,5,2009,111,1.02,3,13,5,3
1, , , , , , , , , , , , ,1,7,1,3,1,317,7916,0,2,0,1,6,2,2,0,1,6,2,2,3,0,5,3,2,0,1,0, , , ,0,2,9,9,9,9,9,9,9,9,0,6,0,1,0,5,0,5,1,2,2,3,9,2,2,1,2,2,1,6,4,4,0,4,2,1,1,5,2014,125,0.98,3,14,5,3
1, , , , , , , , , , , , ,1,4,1,3,1,315,18128,0,0,0,1,7,5,8,0,1,6,2,3,9,0,6,4,3,2,1,1, , , ,8,2,9,9,9,9,9,9,9,9,1,9,0,1,0,2,0,1,4,2,1,0,0,0,2,2,2,1,1,4,5,4,0,1,3,1,1,5,2008,124,0.99,3,13,5,3
1, , , , , , , , , , , , ,1,0,2, ,2,0,29000,0,0,0,1,7,3,2,0,1,7,1,3,4,0,6,4,1,1,1,3, , , ,8,2,9,9,9,9,9,9,9,9,1,5,0,1,0,5,0,1,4,2,1,0,0,0,2,1,1,2,1,4,3,4,0,4,2,1,1,5,2008,124,0.99,3,0,5,3
1, , , , , , , , , , , , ,1,8,1,3,1,314,17446,2,2,0,2,7,3,2,0,4,7,3,3,2,0,6,2,1, , , , , , , , , , , , , , , , , ,3,0,1,0,1,0,2,1,4,2,3,4,2,1,1,2,1,2,5,3,1,0,2,2,1,1,5,2008,101,0.99,3,22,5,3
1, , , , , , , , , , , , ,1,8,1,3,1,529,38369,8,2,0,1,8,4,4,0,1,8,1,3,5,0,5,4,1,2,1,1, , , ,5,2,9,9,9,9,9,9,9,9,5,4,0,3,0,7,0,2,3,0,1,0,0,0,1,1,1,1,1,4,5,6,0,1,0,1,7,2,2008,124,0.99,1,15,5,3
1, , , , , , , , , , , , ,1,7,1,3,1,313,3601,0,4,0,1,4,3,4,0,5,4,1,2,5,0,6,3,2, , , , , , , , , , , , , , , , , ,2,0,1,0,3,0,2,5,4,2,9,2,0,1,2,2,1,1,3,5,4,0,3,0,1,2,5,2008,111,0.99,3,13,5,3
1, , , , , , , , , , , , ,1,8,1,3,1,418,7685,0,2,0,1,8,5,5,0,1,8,3,3,6,0,6,3,2,2,1,2, , , ,8,2,9,9,9,9,9,9,9,9,7,4,0,1,0,1,0,1,2,4,2,1,4,9,2,3,3,1,2,2,3,4,0,3,0,1,4,5,2014,111,0.98,3,0,5,3
1, , , , , , , , , , , , ,1,8,1,5,1,314,16650,8,6,0,1,6,4,6,0,1,6,5,3,7,0,5,6,1,2,1,0, , , ,8,2,9,9,9,9,9,9,9,9,4,3,0,1,0,4,0,1,6,2,1,0,0,0,2,3,2,1,1,5,3,5,0,4,4,1,1,5,1999,78,1.13,3,12,5,3
1, , , , , , , , , , , , ,1,8,1,3,2,0,42000,0,3,0,1,1,2,2,0,7,1,1,2,4,0,6,6,6, , , , , , , , , , , , , , , , , ,1,0,1,0,3,0,0, , ,1,0,0,0,2,2,2,1,1,6,5,7,0,4,2,1,1,5,1953,500,0.03,3,14,5,3
1, , , , , , , , , , , , ,1,6,1,3,2,0,29000,0,4,0,1,7,1,2,0,5,7,1,2,3,0,5,2,1, , , , , , , , , , , , , , , , , ,4,0,1,0,2,0,2,1,5,1,0,0,0,2,2,2,1,2,6,4,6,0,3,0,2, ,5,2008,101,0.99,3,0,5,3
1, , , , , , , , , , , , ,1,8,1,3,1,313,10021,2,5,0,2,3,3,2,0,4,3,2,3,3,0,6,6,1, , , , , , , , , , , , , , , , , ,1,0,1,0,2,0,4,2,1,2,9,3,2,1,1,1,1,1,5,6,0,0,2,3,1,1,5,2008,124,0.99,3,12,5,3
1, , , , , , , , , , , , ,1,7,1,3,1,520,10900,0,4,0,1,7,7,7,0,3,5,3,6,6,0,7,2,3, , , , , , , , , , , , , , , , , ,9,0,2,0,5,0,2,4,1,2,4,9,6,3,1,2,1,2,5,3,2,0,1,1,1,2,5,2013,111,0.98,3,22,5,3
1, , , , , , , , , , , , ,1,8,1,3,2,0,5000,0,2,0,4,8,8,4,0,3,8,3,3,6,0,6,3,2, , , , , , , , , , , , , , , , , ,3,0,1,0,1,0,0, , ,1,0,0,0,3,2,2,2,0,5,2,3,0,3,0,1,3,5,2014,111,0.98,3,12,5,3
1, , , , , , , , , , , , ,1,8,1,3,1,313,31588,6,4,0,1,8,3,2,0,1,8,2,4,4,0,6,5,5,2,1,1, , , ,6,2,9,9,9,9,9,9,9,9,1,3,0,1,0,7,0,2,1,3,1,0,0,0,1,2,1,1,1,4,4,5,0,3,0,1,3,5,2008,101,0.99,3,14,5,3
1, , , , , , , , , , , , ,1,8,1,3,1,313,12180,0,5,0,2,7,6,7,0,1,6,2,5,8,0,6,3,2,2,1,1, , , ,8,2,9,9,9,9,9,9,9,9,1,5,0,1,0,5,0,1,5,2,1,0,0,0,1,1,1,1,1,5,3,5,0,4,1,2, ,5,2013,124,0.98,3,12,5,3
1, , , , , , , , , , , , ,1,7,1,3,1,417,15023,0,0,0,1,6,3,0,0,1,6,1,4,0,0,6,3,3,3,1,1, , , ,8,2,9,9,9,9,9,9,9,9,2,5,0,1,0,4,0,2,3,1,1,0,0,0,1,1,3,1,2,4,5,4,0,1,1,2, ,5,2011,111,1.02,3,0,5,3
1, , , , , , , , , , , , ,1,4,1,1,1,418,21500,0,4,0,1,6,2,2,0,5,6,2,2,4,0,6,3,3, , , , , , , , , , , , , , , , , ,2,0,1,0,1,0,1,2,3,1,0,0,0,1,3,2,2,1,6,4,9,0,1,3,1,1,5,2011,124,1.02,3,12,5,3
1, , , , , , , , , , , , ,1,3,1,3,2,0,29000,0,2,0,2,8,6,5,0,1,8,3,3,5,0,5,2,1,2,1,1, , , ,5,2,9,9,9,9,9,9,9,9,2,7,0,1,0,5,0,1,2,4,1,0,0,0,1,1,1,1,1,8,1,1,0,1,0,2, ,5,2008,124,0.99,3,23,5,3
1, , , , , , , , , , , , ,1,7,1,3,1,319,20496,0,0,0,2,7,2,1,0,1,7,3,2,2,0,5,3,4,2,1,1, , , ,5,2,9,9,9,9,9,9,9,9,7,5,0,1,0,7,0,2,5,1,2,4,6,3,1,1,1,1,2,6,2,4,0,3,3,1,1,5,2011,125,1.02,3,14,5,3
1, , , , , , , , , , , , ,1,8,1,3,1,317,18482,0,4,0,1,8,3,2,0,6,8,2,2,4,0,6,5,5, , , , , , , , , , , , , , , , , ,8,0,1,0,5,0,1,2,6,1,0,0,0,2,3,2,1,1,3,3,3,0,3,2,2, ,5,2012,111,0.98,3,0,5,3
1, , , , , , , , , , , , ,1,8,1,5,1,315,8870,4,4,0,1,1,9,9,140,6,1,1,9,11,150,6,6,2, , , , , , , , , , , , , , , , , ,6,0,1,0,5,0,2,3,1,1,0,0,0,2,1,2,1,1,5,3,7,0,4,3,1,1,5,2003,398,0.03,3,12,5,3
1, , , , , , , , , , , , ,1,5,1,5,2,0,5000,0,3,0,1,1,9,9,180,6,1,1,9,11,0,0,5,2, , , , , , , , , , , , , , , , , ,12,900,1,0,8,11000,7,0, ,1,0,0,0,1,1,1,1,1,4,5,8,0,4,3,1,1,5,2007,499,0.05,3,15,5,3
1, , , , , , , , , , , , ,1,8,1,3,1,418,23318,2,4,0,1,8,3,5,0,1,6,1,3,6,0,6,6,2,2,1,1, , , ,5,2,9,9,9,9,9,9,9,9,5,5,0,1,0,2,0,2,0, ,1,0,0,0,1,1,1,1,1,4,5,5,0,4,3,1,1,5,2006,125,0.99,3,14,5,3
1, , , , , , , , , , , , ,1,8,1,3,1,323,2250,6,4,0,1,4,2,2,0,5,4,1,3,3,0,6,3,1, , , , , , , , , , , , , , , , , ,7,0,1,0,2,0,1,2,5,1,0,0,0,1,3,2,1,2,9,1,1,0,2,0,2, ,5,2013,101,0.98,3,22,5,3
1, , , , , , , , , , , , ,1,8,1,3,1,326,20030,0,6,35,1,8,6,7,0,2,6,1,4,8,0,6,4,4,2,1,1, , , ,8,2,9,9,9,9,9,9,9,9,4,12,250,1,0,8,10000,1,6,2,1,0,0,0,1,1,3,1,1,3,5,1,0,4,1,2, ,6,2013,124,0.98,3,21,5,3
1, , , , , , , , , , , , ,1,5,1,3,1,313,8623,0,5,0,1,8,2,5,0,1,8,2,3,6,0,6,2,2,2,1,2, , , ,6,2,9,9,9,9,9,9,9,9,1,1,0,1,0,3,0,1,3,4,1,0,0,0,2,2,2,1,1,6,5,6,0,1,2,1,1,5,2013,150,0.98,3,23,5,3
1, , , , , , , , , , , , ,1,8,1,5,1,316,6012,1,3,0,1,1,9,9,180,6,1,1,9,11,200,6,4,1, , , , , , , , , , , , , , , , , ,10,0,1,0,7,0,2,1,3,1,0,0,0,1,1,1,1,1,5,5,7,0,2,3,1,1,5,2012,670,0.05,3,12,5,3
1, , , , , , , , , , , , ,1,2,1,3,2,0,42000,0,1,0,1,7,3,4,0,1,6,1,4,6,0,6,2,2,3,1,0, , , ,8,2,9,9,9,9,9,9,9,9,1,12,0,1,0,4,0,1,2,4,2,9,2,3,3,2,2,1,2,6,5,4,0,3,0,1,7,5,1995,124,1.13,3,14,5,3
1, , , , , , , , , , , , ,1,3,1,3,2,0,42000,0,0,0,2,8,7,0,0,6,8,3,5,0,0,1,3,3, , , , , , , , , , , , , , , , , ,5,0,7,0,5,0,2,1,5,1,0,0,0,1,1,1,1,2,8,1,4,0,1,2,1,1,5,1998,82,1.13,3,12,5,3
1, , , , , , , , , , , , ,1,0,2, ,2,0,42000,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,0,5,0,2,0,1,0,1,0, ,2,9,0,0,1,2,2,1,1,6,3,0,0,1,0,1,3,21,2004,101,1.13,5,0,5,3
1, , , , , , , , , , , , ,1,0,1,2,2,0,50000,0,1,0,1,3,1,1,0,5,2,1,2,1,0,5,5,1, , , , , , , , , , , , , , , , , ,1,0,1,0,2,0,2,4,1,1,0,0,0,1,1,1,2,1,9,5,0,0,2,0,1,2,5,1994,49,1.12,3,23,5,3
1, , , , , , , , , , , , ,1,7,1,3,2,0,42000,0,3,0,1,6,6,7,0,1,6,2,6,9,0,5,4,3,2,1,1, , , ,5,2,9,9,9,9,9,9,9,9,4,9,0,1,0,5,0,1,2,4,1,0,0,0,2,1,3,1,2,4,5,4,0,2,3,1,3,5,2004,101,1.13,3,14,5,3
1, , , , , , , , , , , , ,1,8,1,3,2,0,36500,0,1,0,1,8,3,0,0,1,8,2,4,0,0,6,6,4,2,1,1, , , ,6,2,9,9,9,9,9,9,9,9,4,9,0,1,0,0,0,0, , ,1,0,0,0,3,3,1,1,1,4,5,0,0,4,2,1,3,5,2005,124,0.99,3,12,5,3
1, , , , , , , , , , , , ,1,5,1,1,1,321,67829,9,2,0,1,7,5,5,0,1,7,2,4,7,0,6,3,1,2,1,1, , , ,5,2,9,9,9,9,9,9,9,9,1,4,0,1,0,4,0,1,2,4,1,0,0,0,2,1,2,2,2,5,4,5,0,2,2,2, ,5,2005,101,0.99,3,14,5,3
1, , , , , , , , , , , , ,1,0,1,3,2,0,42000,0,3,0,2,8,6,7,0,1,8,5,6,8,0,5,4,5,5,1,1, , , ,6,2,9,9,9,9,9,9,9,9,1,7,0,1,0,4,0,2,1,4,1,0,0,0,2,2,2,1,2,7,1,3,0,1,0,2, ,5,2000,101,1.13,3,0,5,3
1, , , , , , , , , , , , ,1,7,1,3,1,315,1198,6,0,0,2,8,3,5,0,6,7,5,2,5,0,6,6,1, , , , , , , , , , , , , , , , , ,4,0,1,0,1,0,1,2,5,1,0,0,0,2,2,2,1,1,6,3,5,0,4,4,1,1,5,2000,124,1.13,3,0,5,3
1, , , , , , , , , , , , ,1,4,1,1,1,520,83616,1,3,0,1,2,3,5,0,7,2,1,3,7,0,5,6,6, , , , , , , , , , , , , , , , , ,1,0,1,0,1,0,2,1,5,1,0,0,0,2,2,2,2,1,8,3,1,0,3,2,1,7,5,1995,124,1.13,3,23,5,3
1, , , , , , , , , , , , ,1,8,1,3,2,0,36500,0,4,0,1,6,6,7,0,1,6,2,4,9,0,3,4,2,2,1,1, , , ,1,2,9,9,9,9,9,9,9,9,2,7,0,1,0,2,0,2,3,1,1,0,0,0,3,3,3,1,1,4,5,4,0,1,2,1,1,1,2005,124,0.99,1,13,5,3
1, , , , , , , , , , , , ,1,8,1,3,2,0,36500,0,5,0,1,6,6,8,0,1,6,2,5,10,0,5,6,4,2,1,1, , , ,8,2,9,9,9,9,9,9,9,9,6,9,0,1,0,5,0,1,2,5,1,0,0,0,3,3,2,2,1,5,4,7,0,4,2,1,1,5,2005,124,0.99,3,12,5,3
1, , , , , , , , , , , , ,1,8,1,5,1,313,23700,0,2,0,1,3,5,7,0,6,3,1,5,9,0,6,4,1, , , , , , , , , , , , , , , , , ,7,0,1,0,8,0,0, , ,1,0,0,0,1,1,1,1,1,6,2,4,0,2,0,1,1,5,2007,600,0.05,3,13,5,3
1, , , , , , , , , , , , ,1,8,1,1,2,0,42000,0,2,0,1,2,9,9,180,6,2,1,9,11,200,6,6,1, , , , , , , , , , , , , , , , , ,12,400,1,0,8,15000,3,1,2,1,0,0,0,1,1,1,1,1,6,5,7,0,4,3,1,1,17,1958,600,0.03,3,23,5,3
